331,16618
331,14008
331,11616
331,09169
331,06613
331,04387
331,01883
330,99603
330,97156
330,94821
330,92483
330,90312
330,87618
330,85252
330,83026
330,80304
330,78078
330,75330
330,73075
330,70545
330,68099
330,65626
330,63234
330,60732
330,58119
330,55784
330,53366
330,50782
330,48335
330,45834
330,43304
330,40857
330,38247
330,35551
330,32912
330,30247
330,27525
330,25023
330,21945
330,19195
330,16418
330,13753
330,11223
330,08501
330,05808
330,03197
330,00530
329,97699
329,95005
329,92366
329,89644
329,86922
329,84200
329,81423
329,78592
329,75844
329,73039
329,70127
329,67101
329,64325
329,61468
329,58579
329,55748
329,52779
329,49865
329,47034
329,44039
329,40821
329,37909
329,34829
329,32026
329,28891
329,25813
329,23008
329,19821
329,16660
329,13634
329,10610
329,07449
329,04618
329,01566
328,98571
328,95436
328,92468
328,89306
328,86145
328,82956
328,79795
328,76688
328,73473
328,70312
328,67231
328,64291
328,61018
328,57912
328,54558
328,51397
328,48127
328,44938
328,41722
328,38369
328,35371
328,32236
328,28938
328,25696
328,22369
328,19016
328,15662
328,12499
328,09229
328,05984
328,02823
327,99634
327,96281
327,92735
327,89574
327,86247
327,82839
327,79925
327,76296
327,73081
327,69670
327,66208
327,62688
327,59499
327,56119
327,52738
327,49603
327,46278
327,42896
327,39652
327,36270
327,32696
327,29205
327,25906
327,22527
327,19171
327,15956
327,12603
327,09057
327,05675
327,02101
326,98774
326,95174
326,91792
326,88522
326,85003
326,81595
326,78021
326,74530
326,71010
326,67657
326,64304
326,60701
326,57540
326,53940
326,50530
326,46792
326,43494
326,39948
326,36649
326,33184
326,29665
326,26148
326,22462
326,19000
326,15647
326,12291
326,08774
326,05338
326,01792
325,98273
325,94727
325,91429
325,87964
325,84582
325,80953
325,77491
325,73065
325,69792
325,66218
325,62701
325,59374
325,55938
325,52392
325,48764
325,45356
325,42029
325,38509
325,35210
325,31088
325,27844
325,24408
325,20834
325,17397
325,13961
325,10470
325,07088
325,03543
325,00023
324,96616
324,93371
324,89852
324,86416
324,82649
324,79216
324,75943
324,72506
324,69070
324,65496
324,62034
324,58543
324,55161
324,51670
324,48343
324,44797
324,41444
324,38091
324,34517
324,31026
324,27670
324,24179
324,20797
324,17418
324,14008
324,10299
324,07000
324,03535
324,00265
323,96883
323,93473
323,90065
323,86821
323,83330
323,79839
323,76623
323,73158
323,69888
323,66644
323,63291
323,59909
323,56473
323,53338
323,49847
323,46522
323,43140
323,39813
323,36460
323,33216
323,29836
323,26618
323,23294
323,20325
323,16888
323,13561
323,10125
323,06662
323,03364
323,00174
322,96821
322,93660
322,90223
322,86896
322,83377
322,80190
322,76834
322,73535
322,70265
322,66829
322,63447
322,60203
322,56878
322,53797
322,50444
322,47062
322,43930
322,40657
322,37249
