70.5,327.02101,2.591E-11,-0.0683920000000001
71,326.98774,2.74E-11,-0.0687159999999977
71.5,326.95174,2.747E-11,-0.0686120000000017
72,326.91792,2.823E-11,-0.069047999999998
72.5,326.88522,2.913E-11,-0.0700479999999999
73,326.85003,2.922E-11,-0.0693839999999994
73.5,326.81595,3.064E-11,-0.0691640000000007
74,326.78021,3.069E-11,-0.0692800000000005
74.5,326.7453,3.204E-11,-0.0679599999999994
75,326.7101,3.272E-11,-0.0682799999999986
75.5,326.67657,3.329E-11,-0.0685079999999999
76,326.64304,3.402E-11,-0.0700479999999999
76.5,326.60701,3.463E-11,-0.0688279999999992
77,326.5754,3.573E-11,-0.070368000000002
77.5,326.5394,3.633E-11,-0.0691640000000007
78,326.5053,3.757E-11,-0.0693839999999994
78.5,326.46792,3.877E-11,-0.0685079999999999
79,326.43494,3.954E-11,-0.0693839999999994
79.5,326.39948,4.175E-11,-0.0699439999999981
80,326.36649,4.122E-11,-0.0705960000000005
80.5,326.33184,4.279E-11,-0.0701480000000004
81,326.29665,4.389E-11,-0.0694960000000009
81.5,326.26148,4.573E-11,-0.0694960000000009
82,326.22462,4.752E-11,-0.0684960000000018
82.5,326.19,4.859E-11,-0.0688320000000004
83,326.15647,5.04E-11,-0.0694960000000009
83.5,326.12291,5.153E-11,-0.0702560000000005
84,326.08774,5.398E-11,-0.0693799999999982
84.5,326.05338,5.398E-11,-0.069495999999998
85,326.01792,5.945E-11,-0.0688400000000002
85.5,325.98273,5.837E-11,-0.0692800000000005
86,325.94727,6.557E-11,-0.068943999999999
86.5,325.91429,6.713E-11,-0.0734560000000016
87,325.87964,6.502E-11,-0.0726880000000023
87.5,325.84582,6.739E-11,-0.0734559999999988
88,325.80953,6.989E-11,-0.0730079999999987
88.5,325.77491,7.357E-11,-0.0724680000000006
89,325.73065,7.93E-11,-0.0685079999999999
89.5,325.69792,7.82E-11,-0.0695999999999998
90,325.66218,8.4E-11,-0.0698160000000001
90.5,325.62701,8.46E-11,-0.069380000000001
91,325.59374,9.13E-11,-0.0693799999999982
91.5,325.55938,9.23E-11,-0.0697159999999997
92,325.52392,1.002E-10,-0.0687279999999987
92.5,325.48764,1.059E-10,-0.0707040000000006
93,325.45356,1.068E-10,-0.0700479999999999
93.5,325.42029,1.14E-10,-0.0704840000000019
94,325.38509,1.204E-10,-0.0706999999999994
94.5,325.3521,1.288E-10,-0.0712520000000012
95,325.31088,1.299E-10,-0.0685079999999999
95.5,325.27844,1.39E-10,-0.069495999999998
96,325.24408,1.535E-10,-0.0692800000000005
96.5,325.20834,1.59E-10,-0.0691640000000007
97,325.17397,1.722E-10,-0.069495999999998
97.5,325.13961,1.789E-10,-0.0693799999999982
98,325.1047,1.942E-10,-0.0683960000000013
98.5,325.07088,2.027E-10,-0.068943999999999
99,325.03543,2.222E-10,-0.0685079999999999
99.5,325.00023,2.423E-10,-0.0694960000000009
100,324.96616,2.544E-10,-0.0696000000000026
100.5,324.93371,2.805E-10,-0.0697119999999984
101,324.89852,2.955E-10,-0.0693839999999994
101.5,324.86416,3.291E-10,-0.0693839999999994
102,324.82649,3.484E-10,-0.0686120000000017
102.5,324.79216,3.916E-10,-0.0687279999999987
103,324.75943,4.438E-10,-0.0696000000000026
103.5,324.72506,4.744E-10,-0.069380000000001
104,324.6907,5.433E-10,-0.0695999999999998
104.5,324.65496,5.844E-10,-0.0686119999999988
105,324.62034,6.779E-10,-0.0689480000000003
105.5,324.58543,7.332E-10,-0.0683959999999985
106,324.55161,8.636E-10,-0.0682799999999986
106.5,324.5167,1.0268E-9,-0.0686120000000017
107,324.48343,1.1229E-9,-0.0692679999999996
107.5,324.44797,1.3534E-9,-0.0685079999999999
108,324.41444,1.4901E-9,-0.0690599999999989
108.5,324.38091,1.8185E-9,-0.0691760000000016
109,324.34517,2.0138E-9,-0.0683959999999985
109.5,324.31026,2.482E-9,-0.0680720000000008
110,324.2767,3.0895E-9,-0.0694839999999999
110.5,324.24179,3.4563E-9,-0.0687160000000006
111,324.20797,4.3442E-9,-0.069047999999998
111.5,324.17418,4.8735E-9,-0.0686120000000017
112,324.14008,6.0778E-9,-0.0685000000000002
112.5,324.10299,6.7255E-9,-0.0673039999999986
113,324.07,8.0841E-9,-0.0677400000000006
113.5,324.03535,9.4842E-9,-0.0668560000000014
114,324.00265,1.01887E-8,-0.0677399999999977
114.5,323.96883,1.15495E-8,-0.0681759999999997
115,323.93473,1.21977E-8,-0.0674000000000007
115.5,323.90065,1.34744E-8,-0.0676279999999991
116,323.86821,1.41217E-8,-0.0677320000000009
116.5,323.8333,1.53998E-8,-0.0667439999999999
117,323.79839,1.60175E-8,-0.0661920000000009
117.5,323.76623,1.7038E-8,-0.0668560000000014
118,323.73158,1.75162E-8,-0.0667400000000015
118.5,323.69888,1.75289E-8,-0.0661999999999978
119,323.66644,1.71504E-8,-0.0671880000000016
119.5,323.63291,1.68381E-8,-0.0670760000000001
120,323.59909,1.60421E-8,-0.0670760000000001
120.5,323.56473,1.56155E-8,-0.0666399999999982
121,323.53338,1.47529E-8,-0.0675120000000021
121.5,323.49847,1.43136E-8,-0.0665239999999983
122,323.46522,1.34643E-8,-0.0667439999999999
122.5,323.4314,1.27119E-8,-0.0660879999999992
123,323.39813,1.24246E-8,-0.0660760000000011
123.5,323.3646,1.17839E-8,-0.0645399999999995
124,323.33216,1.14971E-8,-0.0653120000000001
124.5,323.29836,1.09985E-8,-0.0650999999999982
125,323.26618,1.07686E-8,-0.0659719999999993
125.5,323.23294,1.03423E-8,-0.0665279999999996
126,323.20325,1.01532E-8,-0.0678439999999995
126.5,323.16888,9.7924E-9,-0.0668560000000014
127,323.13561,9.625E-9,-0.0669600000000003
127.5,323.10125,9.3161E-9,-0.0658600000000007
128,323.06662,9.0279E-9,-0.0657560000000018
128.5,323.03364,8.8925E-9,-0.0658719999999988
129,323.00174,8.6366E-9,-0.0671879999999987
129.5,322.96821,8.5177E-9,-0.0665240000000011
130,322.9366,8.2911E-9,-0.0673039999999986
130.5,322.90223,8.1861E-9,-0.0667519999999996
131,322.86896,7.9805E-9,-0.0665240000000011
131.5,322.83377,7.7878E-9,-0.0661920000000009
132,322.8019,7.6967E-9,-0.0669719999999984
132.5,322.76834,7.5203E-9,-0.0665240000000011
133,322.73535,7.4364E-9,-0.066628
133.5,322.70265,7.2779E-9,-0.0658719999999988
134,322.66829,7.2009E-9,-0.0655400000000014
134.5,322.63447,7.0502E-9,-0.0655400000000014
135,322.60203,6.9122E-9,-0.0650920000000013
135.5,322.56878,6.842E-9,-0.0648839999999979
136,322.53797,6.7106E-9,-0.0661920000000009
136.5,322.50444,6.6466E-9,-0.0655359999999973
137,322.47062,6.5231E-9,-0.0648719999999997
137.5,322.4393,6.4645E-9,-0.0655399999999986
138,322.40657,6.3505E-9,-0.0652040000000028
138.5,322.37249,6.2945E-9,-0.0645399999999995
139,322.3406,6.1867E-9,-0.0654240000000016
139.5,322.30844,6.0822E-9,-0.0658600000000007
140,322.27545,6.0311E-9,-0.0656399999999991
140.5,322.24356,5.9355E-9,-0.0655279999999976
141,322.21114,5.8882E-9,-0.0653199999999998
141.5,322.17704,5.7941E-9,-0.0648719999999997
142,322.14379,5.7059E-9,-0.0644359999999978
142.5,322.11135,5.6603E-9,-0.0646560000000022
143,322.07974,5.5749E-9,-0.065204
143.5,322.04784,5.5334E-9,-0.065204
144,322.01486,5.4528E-9,-0.0646559999999994
144.5,321.9827,5.4148E-9,-0.0649880000000024
145,321.94971,5.3373E-9,-0.0637799999999999
145.5,321.91673,5.3001E-9,-0.0641160000000014
146,321.88483,5.2263E-9,-0.0638840000000016
146.5,321.85322,5.1551E-9,-0.0648719999999997
147,321.82023,5.1194E-9,-0.0638839999999988
147.5,321.79026,5.052E-9,-0.0645399999999995
148,321.75644,5.0187E-9,-0.0638839999999988
148.5,321.72512,4.954E-9,-0.0642200000000002
149,321.69104,4.9212E-9,-0.0634479999999996
149.5,321.66052,4.8583E-9,-0.0636680000000013
150,321.62891,4.7974E-9,-0.0641159999999985
150.5,321.59673,4.7679E-9,-0.064324000000002
151,321.56457,4.709E-9,-0.0641040000000004
151.5,321.53242,4.6803E-9,-0.063888
152,321.50135,4.6249E-9,-0.0638839999999988
152.5,321.46862,4.5961E-9,-0.0633319999999998
153,321.43592,4.5428E-9,-0.0625639999999976
153.5,321.40431,4.4902E-9,-0.0634479999999996
154,321.3727,4.4626E-9,-0.0640000000000015
154.5,321.34164,4.4121E-9,-0.063336000000001
155,321.31029,4.3875E-9,-0.0637720000000002
155.5,321.27951,4.3375E-9,-0.0636680000000013
156,321.24569,4.314E-9,-0.0625679999999988
156.5,321.2127,4.2662E-9,-0.0621279999999984
157,321.1833,4.2191E-9,-0.0643319999999989
157.5,321.15086,4.1958E-9,-0.063336000000001
158,321.12034,4.1513E-9,-0.0631159999999994
158.5,321.08927,4.1283E-9,-0.0634479999999996
159,321.05738,4.085E-9,-0.0635560000000027
159.5,321.02247,4.0635E-9,-0.0614640000000009
160,320.99252,4.0203E-9,-0.0619120000000009
160.5,320.96255,3.9802E-9,-0.0624520000000018
161,320.93065,3.9589E-9,-0.0624520000000018
161.5,320.89849,3.919E-9,-0.0617959999999982
162,320.86881,3.8994E-9,-0.0622359999999986
162.5,320.83774,3.8597E-9,-0.0621279999999984
163,320.80642,3.8413E-9,-0.0613639999999975
163.5,320.77452,3.8036E-9,-0.0611439999999988
164,320.744,3.7664E-9,-0.0605800000000016
164.5,320.71322,3.7491E-9,-0.0612480000000005
165,320.68242,3.7121E-9,-0.0621200000000016
165.5,320.65301,3.6941E-9,-0.0620160000000027
166,320.62166,3.6598E-9,-0.0614640000000009
166.5,320.59255,3.6436E-9,-0.0621319999999997
167,320.5601,3.6087E-9,-0.0615759999999995
167.5,320.52712,3.5747E-9,-0.0605919999999998
168,320.49797,3.564E-9,-0.061463999999998
168.5,320.468,3.5296E-9,-0.0625679999999988
169,320.43722,3.5126E-9,-0.0626800000000003
169.5,320.40616,3.4822E-9,-0.0623480000000001
170,320.37564,3.4651E-9,-0.0619039999999984
170.5,320.34431,3.4334E-9,-0.0612480000000005
171,320.31158,3.403E-9,-0.060911999999999
171.5,320.28052,3.3883E-9,-0.0602479999999986
172,320.25029,3.36E-9,-0.0604800000000012
172.5,320.22088,3.3446E-9,-0.060924
173,320.19119,3.3152E-9,-0.0602560000000011
173.5,320.1593,3.3014E-9,-0.0589400000000012
174,320.1299,3.272E-9,-0.0593880000000013
174.5,320.09909,3.2446E-9,-0.0589399999999983
175,320.06857,3.2312E-9,-0.0584920000000011
175.5,320.04055,3.2041E-9,-0.0585039999999992
176,320.01195,3.1913E-9,-0.05916
176.5,319.98143,3.1634E-9,-0.0590440000000001
177,319.95174,3.1505E-9,-0.0589280000000002
177.5,319.92234,3.125E-9,-0.0601480000000009
178,319.89429,3.113E-9,-0.0602519999999998
178.5,319.86405,3.0886E-9,-0.0594799999999992
179,319.83382,3.076E-9,-0.0598119999999994
179.5,319.80442,3.0501E-9,-0.0599279999999993
180,319.77197,3.0268E-9,-0.0587199999999996
180.5,319.74366,3.0146E-9,-0.0593760000000003
181,319.71535,2.9898E-9,-0.0602599999999995
181.5,319.68429,2.9792E-9,-0.0594920000000002
182,319.6546,2.9555E-9,-0.0591600000000028
182.5,319.62517,2.9437E-9,-0.0592639999999989
183,319.59522,2.9211E-9,-0.05916
183.5,319.5647,2.8977E-9,-0.0585040000000021
184,319.53556,2.888E-9,-0.0589399999999983
184.5,319.5067,2.8651E-9,-0.0592719999999986
185,319.47701,2.8542E-9,-0.0590519999999998
185.5,319.44732,2.8329E-9,-0.0585039999999992
186,319.41844,2.8225E-9,-0.0587119999999999
186.5,319.38821,2.8001E-9,-0.0584959999999995
187,319.35852,2.7793E-9,-0.0574039999999997
187.5,319.32938,2.7688E-9,-0.0576240000000013
188,319.30106,2.7489E-9,-0.0583879999999994
188.5,319.27166,2.7389E-9,-0.0586079999999981
189,319.24197,2.7197E-9,-0.0577320000000014
189.5,319.21501,2.7091E-9,-0.058608000000001
190,319.18532,2.6889E-9,-0.0581600000000009
190.5,319.15509,2.6797E-9,-0.0575080000000014
191,319.12514,2.6608E-9,-0.057068000000001
191.5,319.09764,2.641E-9,-0.0582760000000008
192,319.06849,2.6325E-9,-0.0582719999999995
192.5,319.03992,2.6139E-9,-0.058171999999999
193,319.01132,2.6043E-9,-0.0578360000000004
193.5,318.98247,2.5863E-9,-0.0577359999999999
194,318.95195,2.5778E-9,-0.0574039999999997
194.5,318.92281,2.5607E-9,-0.0563040000000001
195,318.89449,2.5417E-9,-0.0559679999999986
195.5,318.86673,2.5322E-9,-0.0559679999999986
196,318.83813,2.5153E-9,-0.0568399999999997
196.5,318.80844,2.5082E-9,-0.0560720000000003
197,318.78205,2.4895E-9,-0.0566239999999993
197.5,318.75457,2.4829E-9,-0.0574039999999997
198,318.72681,2.4657E-9,-0.0572920000000011
198.5,318.69603,2.4571E-9,-0.0566360000000003
199,318.66826,2.4409E-9,-0.0565200000000004
199.5,318.64049,2.4239E-9,-0.0561840000000018
200,318.61106,2.4166E-9,-0.0562880000000007
200.5,318.58358,2.4001E-9,-0.0567360000000008
201,318.55444,2.392E-9,-0.0563000000000017
201.5,318.52696,2.3769E-9,-0.0561879999999974
202,318.50003,2.3682E-9,-0.0565199999999976
202.5,318.47034,2.3533E-9,-0.055316000000002
203,318.44174,2.3386E-9,-0.0547640000000001
203.5,318.41369,2.3318E-9,-0.0553039999999982
204,318.38649,2.3151E-9,-0.05608
204.5,318.35873,2.3087E-9,-0.0559680000000014
205,318.33205,2.2937E-9,-0.0561879999999974
205.5,318.30483,2.2864E-9,-0.0564039999999977
206,318.27543,2.2719E-9,-0.0558639999999997
206.5,318.24629,2.2649E-9,-0.0544320000000027
207,318.21881,2.2503E-9,-0.0540999999999997
207.5,318.19158,2.2374E-9,-0.054316
208,318.16382,2.2296E-9,-0.054316
208.5,318.13577,2.2168E-9,-0.0548680000000019
209,318.11021,2.2094E-9,-0.0555319999999995
209.5,318.08356,2.1954E-9,-0.0554280000000006
210,318.05579,2.1893E-9,-0.0553120000000007
210.5,318.02803,2.1763E-9,-0.055316000000002
211,317.9986,2.1686E-9,-0.0542039999999986
211.5,317.97138,2.1557E-9,-0.0535479999999978
212,317.94499,2.1435E-9,-0.0533320000000003
212.5,317.91751,2.1368E-9,-0.0533320000000003
213,317.88974,2.1234E-9,-0.053431999999998
213.5,317.86309,2.1176E-9,-0.0537759999999992
214,317.83751,2.1061E-9,-0.0545360000000017
214.5,317.81166,2.0994E-9,-0.0554159999999996
215,317.78418,2.0869E-9,-0.0547640000000001
215.5,317.75616,2.0801E-9,-0.0545479999999998
216,317.72865,2.0673E-9,-0.0541000000000025
216.5,317.70117,2.0556E-9,-0.0534439999999989
217,317.67312,2.0497E-9,-0.0531119999999987
217.5,317.64727,2.0386E-9,-0.0527800000000013
218,317.61979,2.0321E-9,-0.0531120000000016
218.5,317.5934,2.0202E-9,-0.0536599999999993
219,317.56756,2.0148E-9,-0.0534360000000021
219.5,317.54034,2.0036E-9,-0.0532160000000005
220,317.51532,1.9982E-9,-0.0539839999999998
220.5,317.48701,1.9864E-9,-0.0529959999999988
221,317.45925,1.9806E-9,-0.0527799999999985
221.5,317.43397,1.9696E-9,-0.0531119999999987
222,317.4073,1.9629E-9,-0.0539839999999998
222.5,317.38036,1.9531E-9,-0.0535479999999978
223,317.35452,1.942E-9,-0.0534440000000018
223.5,317.3273,1.9367E-9,-0.0529960000000017
224,317.30119,1.9256E-9,-0.0534439999999989
224.5,317.27234,1.9205E-9,-0.0522400000000005
225,317.24649,1.9096E-9,-0.0519040000000018
225.5,317.22091,1.8996E-9,-0.0532160000000005
226,317.19481,1.8945E-9,-0.0535480000000007
226.5,317.16758,1.8884E-9,-0.0529960000000017
227,317.14174,1.879E-9,-0.0539839999999998
227.5,317.11673,1.8725E-9,-0.0531119999999987
228,317.08787,1.8641E-9,-0.0518959999999993
228.5,317.06094,1.8537E-9,-0.0514599999999973
229,317.03509,1.8481E-9,-0.0512399999999985
229.5,317.00678,1.8253E-9,-0.0499240000000015
230,316.98395,1.8298E-9,-0.0514600000000002
230.5,316.95813,1.8243E-9,-0.0521240000000006
231,316.93229,1.816E-9,-0.0517920000000004
231.5,316.90699,1.8105E-9,-0.0511279999999999
232,316.88197,1.8041E-9,-0.0517919999999975
232.5,316.8553,1.7948E-9,-0.0514600000000002
233,316.82782,1.7929E-9,-0.0510239999999982
233.5,316.80281,1.7771E-9,-0.051024000000001
234,316.77917,1.7762E-9,-0.0511400000000009
234.5,316.75249,1.7617E-9,-0.0513440000000003
235,316.72665,1.7606E-9,-0.0513440000000003
235.5,316.70026,1.747E-9,-0.0512400000000014
236,316.67525,1.7464E-9,-0.0512439999999998
236.5,316.65132,1.7387E-9,-0.0515600000000006
237,316.62413,1.732E-9,-0.050472000000002
237.5,316.59829,1.7227E-9,-0.050139999999999
238,316.57216,1.7127E-9,-0.0494759999999985
238.5,316.54714,1.7116E-9,-0.0498079999999987
239,316.52242,1.7005E-9,-0.050691999999998
239.5,316.49795,1.6994E-9,-0.0510239999999982
240,316.47294,1.6902E-9,-0.0508080000000007
240.5,316.44847,1.683E-9,-0.051024000000001
241,316.42262,1.674E-9,-0.0509080000000012
241.5,316.39569,1.6731E-9,-0.0494880000000023
242,316.37039,1.6652E-9,-0.0494840000000011
242.5,316.34592,1.6568E-9,-0.0493719999999996
243,316.32091,1.6503E-9,-0.049588
243.5,316.29535,1.644E-9,-0.0494840000000011
244,316.27197,1.6372E-9,-0.0514600000000002
244.5,316.24668,1.6289E-9,-0.0514600000000002
245,316.22249,1.6278E-9,-0.0512400000000014
245.5,316.19694,1.6201E-9,-0.0513559999999984
246,316.17164,1.6143E-9,-0.0516799999999989
246.5,316.14332,1.6066E-9,-0.050139999999999
247,316.11803,1.5988E-9,-0.0495919999999984
247.5,316.09439,1.5978E-9,-0.0502559999999988
248,316.06855,1.5895E-9,-0.0494760000000014
248.5,316.04244,1.5815E-9,-0.0488200000000006
249,316.01797,1.5748E-9,-0.0484960000000001
249.5,315.99405,1.5679E-9,-0.0493720000000025
250,315.96875,1.5669E-9,-0.0492559999999997
250.5,315.94486,1.5595E-9,-0.0491559999999993
251,315.92039,1.5526E-9,-0.0489360000000005
251.5,315.89673,1.5449E-9,-0.0491440000000011
252,315.87062,1.5441E-9,-0.048599999999999
252.5,315.84561,1.5371E-9,-0.0479479999999995
253,315.82197,1.529E-9,-0.0486000000000018
253.5,315.79805,1.5239E-9,-0.0489360000000005
254,315.77387,1.5149E-9,-0.0492679999999979
254.5,315.74912,1.5145E-9,-0.048823999999999
255,315.72574,1.5077E-9,-0.048708000000002
255.5,315.70047,1.5021E-9,-0.0487159999999989
256,315.67571,1.495E-9,-0.0479359999999986
256.5,315.6507,1.4871E-9,-0.0482680000000016
257,315.62706,1.4864E-9,-0.0483840000000015
257.5,315.60397,1.4803E-9,-0.0493679999999983
258,315.57868,1.4749E-9,-0.0486040000000003
258.5,315.55587,1.4679E-9,-0.0489360000000005
259,315.53003,1.4668E-9,-0.0486040000000003
259.5,315.5061,1.4599E-9,-0.0478319999999997
260,315.48055,1.4585E-9,-0.0478360000000009
260.5,315.45717,1.4503E-9,-0.047824
261,315.43353,1.444E-9,-0.0481560000000002
261.5,315.40852,1.4385E-9,-0.0472839999999991
262,315.38652,1.4319E-9,-0.048375999999999
262.5,315.36096,1.4314E-9,-0.0472839999999991
263,315.33761,1.4252E-9,-0.0477280000000007
263.5,315.31314,1.4189E-9,-0.0472800000000007
264,315.29031,1.4127E-9,-0.0479359999999986
264.5,315.26558,1.4064E-9,-0.0473960000000005
265,315.24275,1.4057E-9,-0.0479360000000014
265.5,315.21829,1.3996E-9,-0.0475039999999979
266,315.19494,1.3944E-9,-0.0477319999999992
266.5,315.17047,1.3885E-9,-0.0470640000000003
267,315.14709,1.3819E-9,-0.046296000000001
267.5,315.12291,1.3812E-9,-0.0463999999999999
268,315.09953,1.3748E-9,-0.046296000000001
268.5,315.07561,1.3697E-9,-0.0466199999999986
269,315.05281,1.3676E-9,-0.0469520000000017
269.5,315.03135,1.3616E-9,-0.0474999999999994
270,315.00691,1.3548E-9,-0.0466279999999983
270.5,314.98379,1.3543E-9,-0.046835999999999
271,314.95906,1.348E-9,-0.0461800000000011
271.5,314.93543,1.342E-9,-0.0463999999999999
272,314.9126,1.3408E-9,-0.0466199999999986
272.5,314.89034,1.334E-9,-0.0472840000000019
273,314.8667,1.3327E-9,-0.0467320000000001
273.5,314.84361,1.3255E-9,-0.046296000000001
274,314.81943,1.3241E-9,-0.0455279999999988
274.5,314.79605,1.3164E-9,-0.0459640000000007
275,314.77213,1.3098E-9,-0.0455160000000006
