308.10506,5.4025E-11
308.10639,5.3734E-11
308.10883,5.3967E-11
308.11101,5.4045E-11
308.11319,5.3888E-11
308.1153,5.3803E-11
308.11805,5.3943E-11
308.12026,5.3848E-11
308.12208,5.3914E-11
308.12566,5.3905E-11
308.12655,5.4001E-11
308.12836,5.3953E-11
308.12992,5.4017E-11
308.13281,5.3836E-11
308.13496,5.388E-11
308.13649,5.3842E-11
308.1386,5.3952E-11
308.14044,5.4062E-11
308.14338,5.4017E-11
308.14421,5.3955E-11
308.1474,5.3996E-11
308.14862,5.3858E-11
308.15026,5.3949E-11
308.15309,5.4007E-11
308.15439,5.3805E-11
308.15608,5.3923E-11
308.15709,5.4023E-11
308.16049,5.3969E-11
308.16197,5.3842E-11
308.16304,5.3863E-11
308.16571,5.3838E-11
308.16803,5.3915E-11
308.16834,5.407E-11
308.17055,5.3898E-11
308.17236,5.3856E-11
308.17421,5.3991E-11
308.1753,5.4043E-11
308.17818,5.3823E-11
308.17925,5.3928E-11
308.18052,5.3997E-11
308.18275,5.3818E-11
308.18387,5.3824E-11
308.18613,5.4027E-11
308.18738,5.3993E-11
308.18917,5.3995E-11
308.18992,5.3941E-11
308.19221,5.3922E-11
308.19366,5.3982E-11
308.19491,5.4E-11
308.19613,5.4015E-11
308.19784,5.3952E-11
308.19873,5.4125E-11
308.20044,5.3839E-11
308.20177,5.3941E-11
308.20317,5.3877E-11
308.20465,5.4007E-11
308.20587,5.3859E-11
308.20792,5.3897E-11
308.20917,5.3893E-11
308.20969,5.3917E-11
308.21117,5.3903E-11
308.21197,5.4073E-11
308.21395,5.4147E-11
308.21538,5.3959E-11
308.216,5.3938E-11
308.2173,5.4035E-11
308.21919,5.4055E-11
308.22016,5.4122E-11
308.22094,5.4049E-11
308.22236,5.3986E-11
308.22416,5.3991E-11
308.22545,5.3894E-11
308.22696,5.386E-11
308.22795,5.3957E-11
308.22925,5.3963E-11
308.23104,5.3899E-11
308.23338,5.3916E-11
308.23319,5.4216E-11
308.23468,5.3924E-11
308.23561,5.3976E-11
308.23691,5.4066E-11
308.23951,5.3911E-11
308.24049,5.4065E-11
308.24208,5.4021E-11
308.24356,5.3931E-11
308.24582,5.4068E-11
308.24717,5.4022E-11
308.24808,5.4072E-11
308.25119,5.3952E-11
308.25286,5.4124E-11
308.25348,5.387E-11
308.2561,5.3938E-11
308.25779,5.4044E-11
308.25974,5.4071E-11
308.26112,5.3994E-11
308.2634,5.3928E-11
308.26545,5.4052E-11
308.26797,5.3923E-11
308.26935,5.4018E-11
308.2714,5.4133E-11
308.27371,5.4129E-11
308.27608,5.3916E-11
308.27896,5.4178E-11
308.28174,5.41E-11
308.2839,5.4074E-11
308.28582,5.3998E-11
308.28932,5.416E-11
308.292,5.4074E-11
308.2946,5.3982E-11
308.29727,5.4257E-11
308.30023,5.4056E-11
308.30301,5.4139E-11
308.3061,5.388E-11
308.30945,5.4183E-11
308.31218,5.4076E-11
308.31551,5.4142E-11
308.31886,5.4039E-11
308.32145,5.4057E-11
308.32517,5.4277E-11
308.32906,5.4283E-11
308.33164,5.4175E-11
308.33613,5.4067E-11
308.34021,5.4225E-11
308.34423,5.4336E-11
308.34699,5.4158E-11
308.35234,5.4176E-11
308.35499,5.4088E-11
308.36018,5.421E-11
308.36478,5.4338E-11
308.36829,5.4328E-11
308.3726,5.3992E-11
308.3774,5.4298E-11
308.3813,5.4252E-11
308.38626,5.4198E-11
308.39075,5.4223E-11
308.39522,5.4309E-11
308.40086,5.4339E-11
308.40636,5.4273E-11
308.41078,5.4337E-11
308.41681,5.4302E-11
308.42047,5.4218E-11
308.42571,5.4176E-11
308.43109,5.4235E-11
308.43499,5.4327E-11
308.44218,5.4263E-11
308.44777,5.4223E-11
308.45408,5.4255E-11
308.45958,5.4416E-11
308.46455,5.4294E-11
308.47106,5.4328E-11
308.47727,5.449E-11
308.48319,5.4565E-11
308.48927,5.4461E-11
308.49584,5.4338E-11
308.50226,5.4405E-11
308.50823,5.4397E-11
308.51504,5.456E-11
308.52171,5.4726E-11
308.52829,5.4526E-11
308.53535,5.4454E-11
308.54171,5.4642E-11
308.54855,5.4454E-11
308.55566,5.4483E-11
308.56281,5.4549E-11
308.57078,5.4749E-11
308.57706,5.47E-11
308.58442,5.477E-11
308.5919,5.4519E-11
308.59883,5.4454E-11
308.60678,5.4534E-11
308.61429,5.4649E-11
308.62239,5.4618E-11
308.63013,5.4587E-11
308.63761,5.47E-11
308.64595,5.4982E-11
308.6534,5.4809E-11
308.66143,5.4727E-11
308.66948,5.4717E-11
308.67782,5.4925E-11
308.68701,5.4768E-11
308.69436,5.4843E-11
308.70278,5.4839E-11
308.71244,5.4712E-11
308.71977,5.4962E-11
308.72891,5.4801E-11
308.73714,5.4922E-11
308.74722,5.4938E-11
308.75499,5.5073E-11
308.76429,5.5124E-11
308.77281,5.4977E-11
308.78268,5.487E-11
308.79177,5.5044E-11
308.80029,5.5005E-11
308.80995,5.5164E-11
308.81909,5.4902E-11
308.82852,5.4904E-11
308.83797,5.5145E-11
308.84792,5.5151E-11
308.85745,5.5098E-11
308.86571,5.5118E-11
308.87626,5.5082E-11
308.88639,5.5049E-11
308.89706,5.5235E-11
308.90623,5.5223E-11
308.9161,5.5223E-11
308.92639,5.5333E-11
308.93686,5.5289E-11
308.94626,5.5286E-11
308.95551,5.5235E-11
308.96701,5.5173E-11
308.97779,5.5265E-11
308.9886,5.5421E-11
308.99818,5.5479E-11
309.0099,5.5308E-11
309.01971,5.5365E-11
309.0307,5.5443E-11
309.04177,5.5429E-11
309.05239,5.5569E-11
309.06327,5.547E-11
309.0734,5.5539E-11
309.08496,5.5496E-11
309.096,5.5549E-11
309.10696,5.5676E-11
309.11904,5.5581E-11
309.12873,5.5633E-11
309.14013,5.5514E-11
309.15153,5.5616E-11
309.16358,5.56E-11
309.17449,5.5763E-11
309.1854,5.5664E-11
309.19758,5.5801E-11
309.2087,5.582E-11
309.22148,5.5854E-11
309.23132,5.5926E-11
309.24405,5.5584E-11
309.25605,5.5856E-11
309.26782,5.5861E-11
309.27948,5.5722E-11
309.29156,5.5941E-11
309.30294,5.6067E-11
309.31538,5.5989E-11
309.32745,5.6177E-11
309.33891,5.6196E-11
309.35083,5.6006E-11
309.36374,5.6126E-11
309.37699,5.6139E-11
309.38847,5.6349E-11
309.40109,5.6121E-11
309.41353,5.6273E-11
309.4261,5.6304E-11
309.43849,5.6046E-11
309.45138,5.6159E-11
309.46379,5.6294E-11
309.47683,5.6269E-11
309.48782,5.6302E-11
309.50042,5.6409E-11
309.51317,5.644E-11
309.52735,5.6523E-11
309.53953,5.6373E-11
309.55174,5.6489E-11
309.56558,5.6492E-11
309.57868,5.653E-11
309.59119,5.6359E-11
309.60408,5.648E-11
309.61688,5.6608E-11
309.63018,5.6663E-11
309.64351,5.6669E-11
309.65681,5.6575E-11
