-0.0249,-394.9485,-0.01647408
-0.0248,-459.7938,-0.02029353
-0.0247,-521.7824,-0.02276493
-0.0246,-570.2021,-0.02209091
-0.0245,-615.1939,-0.02913067
-0.0244,-654.3296,-0.03077827
-0.0243,-704.4633,-0.04762876
-0.0242,-751.4547,-0.04732919
-0.0241,-791.1617,-0.0514482
-0.024,-835.4393,-0.04912658
-0.0239,-878.5742,-0.05376982
-0.0238,-932.7072,-0.05893731
-0.0237,-992.5533,-0.05968622
-0.0236,-1045.544,-0.06170828
-0.0235,-1103.104,-0.06417969
-0.0234,-1139.67,-0.06485371
-0.0233,-1188.375,-0.07062031
-0.0232,-1224.083,-0.07511378
-0.0231,-1269.217,-0.07983191
-0.023,-1321.493,-0.08440027
-0.0229,-1374.627,-0.08866906
-0.0228,-1437.33,-0.09338719
-0.0227,-1481.036,-0.09316252
-0.0226,-1537.597,-0.09788065
-0.0225,-1576.59,-0.1008763
-0.0224,-1629.723,-0.1055944
-0.0223,-1665.716,-0.10522
-0.0222,-1713.564,-0.1089645
-0.0221,-1752.7,-0.1118104
-0.022,-1807.976,-0.1135329
-0.0219,-1853.253,-0.1176519
-0.0218,-1913.528,-0.1198237
-0.0217,-1958.948,-0.1234185
-0.0216,-2015.652,-0.125815
-0.0215,-2058.644,-0.1295596
-0.0214,-2109.92,-0.1348768
-0.0213,-2156.341,-0.1384716
-0.0212,-2204.903,-0.1411677
-0.0211,-2253.323,-0.1532252
-0.021,-2304.742,-0.1553221
-0.0209,-2359.589,-0.1550974
-0.0208,-2409.865,-0.1491061
-0.0207,-2463.855,-0.1534498
-0.0206,-2512.561,-0.1616879
-0.0205,-2557.268,-0.1649831
-0.0204,-2595.403,-0.1673047
-0.0203,-2641.823,-0.1714986
-0.0202,-2694.67,-0.1717981
-0.0201,-2748.803,-0.1771154
-0.02,-2793.653,-0.1777894
-0.0199,-2841.644,-0.184979
-0.0198,-2887.35,-0.190446
-0.0197,-2939.626,-0.1960628
-0.0196,-2994.759,-0.1932919
-0.0195,-3045.178,-0.1943403
-0.0194,-3090.884,-0.1957633
-0.0193,-3124.021,-0.202129
-0.0192,-3160.3,-0.2050497
-0.0191,-3211.719,-0.211715
-0.019,-3260.995,-0.2189795
-0.0189,-3316.985,-0.2230236
-0.0188,-3361.691,-0.2255699
-0.0187,-3412.11,-0.2272924
-0.0186,-3452.103,-0.2302131
-0.0185,-3500.237,-0.2326845
-0.0184,-3548.8,-0.2372529
-0.0183,-3601.933,-0.2352308
-0.0182,-3652.638,-0.2397243
-0.0181,-3702.2,-0.2423455
-0.018,-3749.192,-0.2494601
-0.0179,-3792.755,-0.2503588
-0.0178,-3840.461,-0.2532047
-0.0177,-3892.737,-0.2606938
-0.0176,-3943.299,-0.2638392
-0.0175,-3993.147,-0.2642137
-0.0174,-4045.995,-0.2640639
-0.0173,-4098.128,-0.264663
-0.0172,-4154.689,-0.2709539
-0.0171,-4201.395,-0.2727513
-0.017,-4245.387,-0.2779936
-0.0169,-4284.38,-0.2797162
-0.0168,-4333.229,-0.2857074
-0.0167,-4379.934,-0.2908749
-0.0166,-4426.925,-0.2915489
-0.0165,-4466.918,-0.2908748
-0.0164,-4511.767,-0.2940952
-0.0163,-4562.186,-0.2993376
-0.0162,-4608.892,-0.3061527
-0.0161,-4666.31,-0.3083994
-0.016,-4706.16,-0.3119193
-0.0159,-4763.863,-0.3143907
-0.0158,-4805.713,-0.3192586
-0.0157,-4860.703,-0.323078
-0.0156,-4903.552,-0.3239767
-0.0155,-4958.542,-0.3236023
-0.0154,-5009.39,-0.3256243
-0.0153,-5066.808,-0.3322147
-0.0152,-5113.799,-0.3394043
-0.0151,-5164.076,-0.3421004
-0.015,-5205.497,-0.3364086
-0.0149,-5258.059,-0.3359593
-0.0148,-5306.479,-0.3435233
-0.0147,-5354.898,-0.354008
-0.0146,-5396.605,-0.3585764
-0.0145,-5444.453,-0.3552812
-0.0144,-5507.014,-0.3606733
-0.0143,-5562.003,-0.3690611
-0.0142,-5612.423,-0.3761758
-0.0141,-5650.987,-0.3747529
-0.014,-5692.979,-0.3744533
-0.0139,-5740.97,-0.3773741
-0.0138,-5791.247,-0.3796957
-0.0137,-5845.237,-0.3811935
-0.0136,-5884.516,-0.3826165
-0.0135,-5929.222,-0.3859865
-0.0134,-5971.071,-0.3866605
-0.0133,-6017.777,-0.3904051
-0.0132,-6018.349,-0.392502
-0.0131,-5990.639,-0.391154
-0.013,-5940.077,-0.387035
-0.0129,-5892.086,-0.3860614
-0.0128,-5853.95,-0.3854623
-0.0127,-5804.245,-0.3847134
-0.0126,-5755.396,-0.3832904
-0.0125,-5697.122,-0.3810437
-0.0124,-5644.274,-0.3818675
-0.0123,-5600.567,-0.3809688
-0.0122,-5550.434,-0.3767749
-0.0121,-5506.299,-0.3695854
-0.012,-5455.736,-0.3624707
-0.0119,-5418.172,-0.3585764
-0.0118,-5371.466,-0.3549816
-0.0117,-5313.334,-0.3525851
-0.0116,-5260.916,-0.3525103
-0.0115,-5203.64,-0.3500389
-0.0114,-5165.076,-0.3514618
-0.0113,-5105.801,-0.3497393
-0.0112,-5066.237,-0.348541
-0.0111,-5011.818,-0.3384307
-0.011,-4967.684,-0.3342368
-0.0109,-4914.122,-0.3301927
-0.0108,-4867.702,-0.3298182
-0.0107,-4820.139,-0.3298931
-0.0106,-4780.86,-0.3247256
-0.0105,-4734.726,-0.3241265
-0.0104,-4692.305,-0.3155141
-0.0103,-4636.601,-0.3174612
-0.0102,-4586.467,-0.3156638
-0.0101,-4530.62,-0.3149149
-0.01,-4480.058,-0.3118444
-0.009900001,-4434.781,-0.3061526
-0.009800001,-4392.931,-0.3095227
-0.009700001,-4345.797,-0.3049544
-0.0096,-4296.664,-0.3076505
-0.009500001,-4246.815,-0.300461
-0.009400001,-4195.11,-0.3012099
-0.009300001,-4150.261,-0.2930467
-0.009200001,-4095.7,-0.2867559
-0.0091,-4050.851,-0.2823373
-0.009000001,-4003.431,-0.2815135
-0.008900001,-3950.583,-0.2820378
-0.008800001,-3900.593,-0.2772447
-0.008700001,-3855.458,-0.2719275
-0.008600001,-3816.037,-0.2663107
-0.0085,-3770.188,-0.2636895
-0.008400001,-3714.055,-0.2618921
-0.008300001,-3664.636,-0.2576982
-0.008200001,-3616.502,-0.2533545
-0.008100001,-3584.651,-0.2482619
-0.008,-3546.087,-0.2505835
-0.007900001,-3497.238,-0.2492355
-0.007800001,-3433.821,-0.245416
-0.007700001,-3376.117,-0.2374776
-0.007600001,-3334.125,-0.2328343
-0.007500001,-3279.849,-0.2344819
-0.007400001,-3237.286,-0.2329092
-0.007300001,-3182.724,-0.2308871
-0.007200001,-3150.873,-0.2276668
-0.007100001,-3090.169,-0.2269928
-0.007000001,-3047.034,-0.2212262
-0.006900001,-2998.329,-0.2150852
-0.006800001,-2958.336,-0.2118648
-0.006700001,-2909.203,-0.2136622
-0.006600001,-2852.499,-0.209693
-0.006500001,-2803.65,-0.2050498
-0.006400001,-2752.802,-0.1998074
-0.006300001,-2703.812,-0.1963624
-0.006200001,-2648.965,-0.1962875
-0.006100001,-2603.259,-0.1887984
-0.006000001,-2553.696,-0.187675
-0.005900001,-2518.417,-0.1825824
-0.005800001,-2460.999,-0.1824327
-0.005700001,-2411.865,-0.1786881
-0.005600001,-2352.162,-0.1741198
-0.005500001,-2311.598,-0.1704501
-0.005400001,-2266.32,-0.16708
-0.005300001,-2217.187,-0.1627363
-0.005200001,-2165.481,-0.1625865
-0.005100001,-2108.778,-0.1604896
-0.005000001,-2065.214,-0.1585424
-0.004900001,-2010.367,-0.1600402
-0.004800001,-1969.375,-0.1535996
-0.004700001,-1915.527,-0.1497053
-0.004600001,-1863.822,-0.1413924
-0.004500001,-1809.261,-0.1410179
-0.004400001,-1762.698,-0.1357755
-0.004300001,-1724.563,-0.1355509
-0.004200001,-1669.858,-0.1342028
-0.004100001,-1629.151,-0.1329297
-0.004000001,-1569.734,-0.1250661
-0.003900001,-1523.171,-0.1189999
-0.003800001,-1470.752,-0.1088896
-0.003700001,-1433.615,-0.1090394
